artist,influenced_by,link,genres
Bob Seger,Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,"Album Rock,Detroit Rock,Hard Rock,Rock & Roll,Heartland Rock,Singer/Songwriter,Contemporary Pop/Rock,Garage Rock,Psychedelic/Garage"
Bob Seger,Freddy Cannon,https://www.allmusic.com/artist/freddy-cannon-mn0000185584,"Album Rock,Detroit Rock,Hard Rock,Rock & Roll,Heartland Rock,Singer/Songwriter,Contemporary Pop/Rock,Garage Rock,Psychedelic/Garage"
Bob Seger,James Brown,https://www.allmusic.com/artist/james-brown-mn0000128099,"Album Rock,Detroit Rock,Hard Rock,Rock & Roll,Heartland Rock,Singer/Songwriter,Contemporary Pop/Rock,Garage Rock,Psychedelic/Garage"
Bob Seger,Jerry Lee Lewis,https://www.allmusic.com/artist/jerry-lee-lewis-mn0000332141,"Album Rock,Detroit Rock,Hard Rock,Rock & Roll,Heartland Rock,Singer/Songwriter,Contemporary Pop/Rock,Garage Rock,Psychedelic/Garage"
Bob Wills,Eddie Lang,https://www.allmusic.com/artist/eddie-lang-mn0000141096,"Traditional Country,Western Swing"
Bob Wills,Emmett Miller,https://www.allmusic.com/artist/emmett-miller-mn0000192104,"Traditional Country,Western Swing"
Bob Wills,Joe Venuti,https://www.allmusic.com/artist/joe-venuti-mn0000176288,"Traditional Country,Western Swing"
Bob Wills,Bessie Smith,https://www.allmusic.com/artist/bessie-smith-mn0000054707,"Traditional Country,Western Swing"
Bob Wills,Jimmie Rodgers,https://www.allmusic.com/artist/jimmie-rodgers-mn0000343852,"Traditional Country,Western Swing"
Bob Wills,Louis Armstrong,https://www.allmusic.com/artist/louis-armstrong-mn0000234518,"Traditional Country,Western Swing"
Bob Wills,Tommy Dorsey,https://www.allmusic.com/artist/tommy-dorsey-mn0000934072,"Traditional Country,Western Swing"
Bob Wills,Cannon's Jug Stompers,https://www.allmusic.com/artist/cannons-jug-stompers-mn0000946201,"Traditional Country,Western Swing"
Bob Wills,Charlie Poole,https://www.allmusic.com/artist/charlie-poole-mn0000091267,"Traditional Country,Western Swing"
Bob Wills,Django Reinhardt,https://www.allmusic.com/artist/django-reinhardt-mn0000136220,"Traditional Country,Western Swing"
Booker T. & the MG's,Booker T. Laury,https://www.allmusic.com/artist/booker-t-laury-mn0000098980,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Memphis Slim,https://www.allmusic.com/artist/memphis-slim-mn0000421122,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Rufus Thomas,https://www.allmusic.com/artist/rufus-thomas-mn0000303050,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Albert King,https://www.allmusic.com/artist/albert-king-mn0000617844,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Art Blakey,https://www.allmusic.com/artist/art-blakey-mn0000928942,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Big Jay McNeely,https://www.allmusic.com/artist/big-jay-mcneely-mn0000052736,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Buddy Johnson,https://www.allmusic.com/artist/buddy-johnson-mn0000537082,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Eddie Floyd,https://www.allmusic.com/artist/eddie-floyd-mn0000168958,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,Ike Turner,https://www.allmusic.com/artist/ike-turner-mn0000080970,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Booker T. & the MG's,James Brown,https://www.allmusic.com/artist/james-brown-mn0000128099,"R&B Instrumental,Memphis Soul,Soul,Southern Soul"
Brenda Holloway,Mary Wells,https://www.allmusic.com/artist/mary-wells-mn0000384675,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Aretha Franklin,https://www.allmusic.com/artist/aretha-franklin-mn0000927555,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Charles Brown,https://www.allmusic.com/artist/charles-brown-mn0000805298,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Jerry Butler,https://www.allmusic.com/artist/jerry-butler-mn0000329468,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Larry Williams,https://www.allmusic.com/artist/larry-williams-mn0000135024,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Morgana King,https://www.allmusic.com/artist/morgana-king-mn0000501436,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Sarah Vaughan,https://www.allmusic.com/artist/sarah-vaughan-mn0000204901,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Teresa Brewer,https://www.allmusic.com/artist/teresa-brewer-mn0000017882,"Motown,Pop-Soul,Soul,AM Pop"
Brenda Holloway,Tina Turner,https://www.allmusic.com/artist/tina-turner-mn0000597309,"Motown,Pop-Soul,Soul,AM Pop"
Brian Eno,Cornelius Cardew,https://www.allmusic.com/artist/cornelius-cardew-mn0000799035,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Raymond Scott,https://www.allmusic.com/artist/raymond-scott-mn0000873886,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Silver Apples,https://www.allmusic.com/artist/silver-apples-mn0000755494,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Soft Machine,https://www.allmusic.com/artist/soft-machine-mn0000753685,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Fela Kuti,https://www.allmusic.com/artist/fela-kuti-mn0000138833,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Jan Garbarek,https://www.allmusic.com/artist/jan-garbarek-mn0000809334,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,John Cage,https://www.allmusic.com/artist/john-cage-mn0000183867,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Miles Davis,https://www.allmusic.com/artist/miles-davis-mn0000423829,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brian Eno,Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,"Ambient,Art Rock,Experimental,Experimental Electronic,Alternative/Indie Rock,Experimental Rock,Glam Rock,Proto-Punk,Avant-Garde Music,Space"
Brownie McGhee,Blind Lemon Jefferson,https://www.allmusic.com/artist/blind-lemon-jefferson-mn0000050205,"Acoustic Blues,Country Blues,Folk-Blues,East Coast Blues,Piedmont Blues,Regional Blues,Blues Revival,Early R&B,Pre-War Country Blues"
Brownie McGhee,Lead Belly,https://www.allmusic.com/artist/lead-belly-mn0000124390,"Acoustic Blues,Country Blues,Folk-Blues,East Coast Blues,Piedmont Blues,Regional Blues,Blues Revival,Early R&B,Pre-War Country Blues"
Buck Owens,Bob Wills,https://www.allmusic.com/artist/bob-wills-mn0000074970,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Lefty Frizzell,https://www.allmusic.com/artist/lefty-frizzell-mn0000190946,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Ernest Tubb,https://www.allmusic.com/artist/ernest-tubb-mn0000200775,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Cliffie Stone,https://www.allmusic.com/artist/cliffie-stone-mn0000152134,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Faron Young,https://www.allmusic.com/artist/faron-young-mn0000143951,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Hank Snow,https://www.allmusic.com/artist/hank-snow-mn0000662800,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,Ray Price,https://www.allmusic.com/artist/ray-price-mn0000409954,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buck Owens,The Maddox Brothers & Rose,https://www.allmusic.com/artist/the-maddox-brothers-rose-mn0000193160,"Bakersfield Sound,Honky Tonk,Traditional Country"
Buddy Guy,B.B. King,https://www.allmusic.com/artist/bb-king-mn0000059156,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,Guitar Slim,https://www.allmusic.com/artist/guitar-slim-mn0000654490,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,John Lee Hooker,https://www.allmusic.com/artist/john-lee-hooker-mn0000815039,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,Lightnin' Hopkins,https://www.allmusic.com/artist/lightnin-hopkins-mn0000825208,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,T-Bone Walker,https://www.allmusic.com/artist/t-bone-walker-mn0000003829,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,Albert King,https://www.allmusic.com/artist/albert-king-mn0000617844,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,Earl Hooker,https://www.allmusic.com/artist/earl-hooker-mn0000150062,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Guy,Elmore James,https://www.allmusic.com/artist/elmore-james-mn0000176936,"Chicago Blues,Electric Blues,Electric Chicago Blues,Modern Electric Chicago Blues,Regional Blues"
Buddy Holly,Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,"Early Pop/Rock,Rock & Roll,Rockabilly"
Buddy Holly,Hank Ballard,https://www.allmusic.com/artist/hank-ballard-mn0000664194,"Early Pop/Rock,Rock & Roll,Rockabilly"
Buddy Holly,Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,"Early Pop/Rock,Rock & Roll,Rockabilly"
Buddy Holly,The Clovers,https://www.allmusic.com/artist/the-clovers-mn0000075171,"Early Pop/Rock,Rock & Roll,Rockabilly"
Buddy Holly,Bo Diddley,https://www.allmusic.com/artist/bo-diddley-mn0000055128,"Early Pop/Rock,Rock & Roll,Rockabilly"
Buddy Holly,Bob Wills,https://www.allmusic.com/artist/bob-wills-mn0000074970,"Early Pop/Rock,Rock & Roll,Rockabilly"
